MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
80.0,186641.26585577757,9350.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,5.0,7.5,1965.0,1999,170094.8115687993,176563.76987447697,191693.25,190821.0,2,3,217630.31607418857,178375.568627451,3,1,182896.38943028485,1265.0,1265.0,2,3.0,1.0,3,6.0,7,2,10,2008,171367.35477505918,173311.0876460768,179900.0
120.0,186641.26585577757,5001.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,135911.62790697673,173044.18112947658,7.0,5.0,2007.0,2008,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1314.0,1314.0,2,2.0,1.0,3,6.0,7,2,7,2009,171367.35477505918,173311.0876460768,230000.0
20.0,186641.26585577757,11932.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,176773.3085106383,2,224056.5465116279,142475.4814814815,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,2007.0,2008,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1580.0,1580.0,2,3.0,1.0,3,7.0,7,2,6,2008,138780.88888888888,251881.22,235128.0
60.0,186641.26585577757,9120.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,189050.0684931507,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,6.0,1974.0,1974,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,3,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,943.0,1876.0,2,4.0,1.0,3,8.0,7,2,7,2008,171367.35477505918,173311.0876460768,185000.0
145.0,186641.26585577757,2280.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,142694.44444444444,180544.67460317462,177573.58892733563,135911.62790697673,203636.7393258427,6.0,5.0,1978.0,1978,170094.8115687993,176563.76987447697,175896.43055555556,126714.28571428571,2,2,149508.12223974764,178375.568627451,1,1,182896.38943028485,855.0,1456.0,2,3.0,1.0,2,7.0,7,2,7,2010,171367.35477505918,173311.0876460768,146000.0
20.0,186641.26585577757,14778.0,177526.0560522696,200291.10640495867,201440.97222222222,177358.8269362577,213260.81914893616,2,208419.08823529413,212817.76315789475,177573.58892733563,181533.3168032787,173044.18112947658,6.0,7.0,1954.0,2006,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,3,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1640.0,1640.0,1,3.0,1.0,3,7.0,7,2,11,2008,171367.35477505918,173311.0876460768,224000.0
20.0,186641.26585577757,8724.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1968.0,1968,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,894.0,894.0,1,3.0,1.0,2,5.0,7,2,5,2007,171367.35477505918,173311.0876460768,129000.0
90.0,186641.26585577757,12900.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,136793.13513513515,142475.4814814815,177573.58892733563,133541.07692307694,135074.48648648648,4.0,4.0,1969.0,1969,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1258.0,1258.0,0,0.5,1.0,2,6.0,7,2,1,2008,171367.35477505918,165788.875,108959.0
80.0,186641.26585577757,16157.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,176773.3085106383,2,234685.22727272726,142475.4814814815,177573.58892733563,181533.3168032787,166627.03846153847,5.0,7.0,1978.0,1978,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1432.0,1432.0,1,2.0,1.0,3,5.0,7,2,6,2007,171367.35477505918,173311.0876460768,194000.0
20.0,186641.26585577757,9541.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,288322.5779220779,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,7.0,5.0,2009.0,2009,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1502.0,1502.0,2,3.0,1.0,3,7.0,7,2,9,2009,254032.98770491802,251881.22,233170.0
20.0,186641.26585577757,10475.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,2008.0,2008,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1694.0,1694.0,2,3.0,1.0,3,7.0,7,2,2,2010,171367.35477505918,173311.0876460768,245350.0
60.0,186641.26585577757,10852.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,181205.75,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,2000.0,2000,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,959.0,1671.0,2,3.0,1.0,2,7.0,7,2,2,2006,171367.35477505918,173311.0876460768,173000.0
70.0,186641.26585577757,13728.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,7.0,1935.0,1986,206094.0541958042,176563.76987447697,159813.0,154329.67307692306,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1236.0,2108.0,2,4.0,1.0,3,7.0,7,2,7,2008,171367.35477505918,173311.0876460768,235000.0
60.0,186641.26585577757,17673.5,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,10.0,5.0,1995.0,1996,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,3,3,217630.31607418857,178375.568627451,4,1,182896.38943028485,1831.0,2747.625,3,4.0,1.0,3,10.0,7,2,7,2006,171367.35477505918,173311.0876460768,340037.5
80.0,186641.26585577757,9880.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,156270.1224489796,180544.67460317462,177573.58892733563,181533.3168032787,166627.03846153847,6.0,6.0,1977.0,1977,170094.8115687993,176563.76987447697,175896.43055555556,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1118.0,1118.0,1,3.0,1.0,2,6.0,7,2,7,2008,171367.35477505918,173311.0876460768,171000.0
20.0,186641.26585577757,9120.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,145825.02444444445,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,6.0,6.0,1958.0,1958,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,4,1,182896.38943028485,1261.0,1261.0,1,3.0,1.0,2,6.0,7,2,11,2008,171367.35477505918,173311.0876460768,163000.0
145.0,213539.5923076923,4017.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,181260.05263157896,203636.7393258427,7.0,5.0,2006.0,2007,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,625.0,1250.0,2,2.0,1.0,3,5.0,7,2,3,2008,171367.35477505918,173311.0876460768,171900.0
50.0,186641.26585577757,17673.5,177526.0560522696,200291.10640495867,143104.07936507938,177358.8269362577,174008.3174904943,2,212565.42857142858,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,5.0,6.0,1946.0,1994,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1636.0,2747.625,3,3.0,1.0,4,10.0,3,2,3,2007,171367.35477505918,173311.0876460768,200500.0
70.0,186641.26585577757,16560.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,208419.08823529413,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,7.5,1932.0,1950,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,131366.67465753425,178375.568627451,2,1,182896.38943028485,1170.0,2345.0,2,4.0,1.0,2,9.0,7,2,7,2006,171367.35477505918,173311.0876460768,239000.0
50.0,186641.26585577757,10678.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,8.0,5.0,1992.0,2000,206094.0541958042,176563.76987447697,159924.63513513515,164280.28502415458,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,2129.0,2747.625,2,4.0,1.0,3,9.0,7,2,4,2007,171367.35477505918,173311.0876460768,285000.0
20.0,186641.26585577757,6951.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,213260.81914893616,2,156270.1224489796,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1984.0,1985,170094.8115687993,176563.76987447697,159924.63513513515,168112.38732394367,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,923.0,923.0,1,3.0,1.0,2,5.0,7,2,10,2008,171367.35477505918,173311.0876460768,119500.0
50.0,125457.08256880734,3950.0,177526.0560522696,162895.42864864864,143104.07936507938,177358.8269362577,174008.3174904943,2,127030.9424778761,132279.94791666666,177573.58892733563,181533.3168032787,142396.44805194804,6.0,7.5,1926.0,2004,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,818.0,1224.0,1,3.0,1.0,2,5.0,7,0,12,2009,171367.35477505918,173311.0876460768,115000.0
50.0,186641.26585577757,7681.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,176773.3085106383,2,208419.08823529413,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,5.0,6.0,1921.0,1950,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,131366.67465753425,178375.568627451,4,1,182896.38943028485,820.0,1343.0,1,3.0,1.0,2,7.0,7,2,7,2009,171367.35477505918,173311.0876460768,154900.0
20.0,186641.26585577757,8335.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,5.0,1954.0,1954,170094.8115687993,176563.76987447697,147215.9781553398,147579.0228426396,2,2,107365.625,178375.568627451,3,1,182896.38943028485,1124.0,1124.0,1,3.0,1.0,2,5.0,5,0,4,2006,171367.35477505918,173311.0876460768,93000.0
60.0,186641.26585577757,11170.0,177526.0560522696,223401.43902439025,176679.91456903127,177358.8269362577,177408.80608365018,2,239529.3552631579,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1990.0,1991,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,2,185666.66666666666,178375.568627451,4,1,182896.38943028485,1298.0,2514.0,2,4.0,1.0,2,8.0,7,2,4,2006,171367.35477505918,173311.0876460768,250000.0
120.0,125457.08256880734,5587.0,177526.0560522696,200291.10640495867,220184.57,177358.8269362577,174008.3174904943,1,208419.08823529413,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,8.0,5.0,2008.0,2008,206094.0541958042,176563.76987447697,217102.38524590165,217920.75833333333,4,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1652.0,1652.0,2,2.0,1.0,3,5.0,7,2,11,2008,254032.98770491802,251881.22,340037.5
60.0,186641.26585577757,15623.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,177408.80608365018,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,10.0,5.0,1996.0,1996,206094.0541958042,176563.76987447697,147215.9781553398,211477.5,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,2155.125,2747.625,3,4.0,1.0,4,10.0,7,2,7,2007,171367.35477505918,142517.09405940594,340037.5
30.0,186641.26585577757,10800.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,6.0,1920.0,1950,206094.0541958042,176563.76987447697,159813.0,154329.67307692306,2,2,131366.67465753425,178375.568627451,4,1,182896.38943028485,1130.0,1130.0,1,2.0,1.0,2,5.0,7,2,6,2006,171367.35477505918,173311.0876460768,120000.0
20.0,186641.26585577757,17673.5,130190.5,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,1,239529.3552631579,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,5.0,4.0,1963.0,1963,206094.0541958042,176563.76987447697,149016.80681818182,149386.43691588784,2,2,149508.12223974764,178375.568627451,3,1,182896.38943028485,1572.0,1572.0,1,3.0,1.0,2,5.0,7,2,5,2007,171367.35477505918,173311.0876460768,186700.0
50.0,186641.26585577757,9738.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,128219.7,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,5.0,7.0,1924.0,1950,170094.8115687993,176563.76987447697,107385.55,114060.55,2,3,131366.67465753425,178375.568627451,3,1,182896.38943028485,949.0,1221.0,1,4.0,1.0,2,7.0,7,2,3,2006,171367.35477505918,173311.0876460768,104900.0
145.0,186641.26585577757,10615.0,177526.0560522696,200291.10640495867,143104.07936507938,177358.8269362577,177408.80608365018,1,127030.9424778761,132279.94791666666,106500.0,128432.25806451614,203636.7393258427,3.0,5.0,1900.0,1970,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,1014.0,1699.0,2,3.0,1.0,2,7.0,7,2,8,2009,171367.35477505918,142517.09405940594,95000.0
20.0,186641.26585577757,12461.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,297854.15853658534,180544.67460317462,177573.58892733563,181533.3168032787,173044.18112947658,8.0,5.0,1994.0,1995,170094.8115687993,176563.76987447697,262000.0,211477.5,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1624.0,1624.0,2,2.0,1.0,3,5.0,7,2,7,2006,171367.35477505918,173311.0876460768,262000.0
60.0,186641.26585577757,8935.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,197107.34,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,2002.0,2002,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,831.0,1660.0,2,3.0,1.0,3,7.0,7,2,7,2009,171367.35477505918,173311.0876460768,195000.0
60.0,186641.26585577757,7500.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,7.0,5.0,1999.0,1999,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,1028.0,1804.0,2,3.0,1.0,3,7.0,7,2,6,2010,171367.35477505918,173311.0876460768,189000.0
145.0,186641.26585577757,17673.5,177526.0560522696,162895.42864864864,201440.97222222222,177358.8269362577,174008.3174904943,1,156270.1224489796,180544.67460317462,177573.58892733563,128432.25806451614,173044.18112947658,4.0,4.0,1961.0,1975,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,2,3,149508.12223974764,178375.568627451,4,1,182896.38943028485,1622.0,1622.0,1,3.0,1.0,2,7.0,7,2,3,2007,171367.35477505918,173311.0876460768,168000.0
145.0,213539.5923076923,2645.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,224056.5465116279,180544.67460317462,177573.58892733563,135911.62790697673,203636.7393258427,8.0,5.0,1999.0,2000,170094.8115687993,176563.76987447697,149016.80681818182,149386.43691588784,3,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,764.0,1441.0,2,2.0,1.0,3,5.0,7,2,11,2007,171367.35477505918,173311.0876460768,174000.0
50.0,125457.08256880734,9600.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,174008.3174904943,2,127030.9424778761,180544.67460317462,177573.58892733563,181533.3168032787,142396.44805194804,5.0,7.5,1925.0,1994,148909.0909090909,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,3,1,182896.38943028485,842.0,1472.0,1,3.0,1.0,3,6.0,7,1,7,2007,171367.35477505918,173311.0876460768,125000.0
120.0,125457.08256880734,4500.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,176773.3085106383,2,156270.1224489796,180544.67460317462,177573.58892733563,181260.05263157896,173044.18112947658,6.0,5.0,1999.0,1999,206094.0541958042,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,1224.0,1224.0,2,2.0,1.0,2,5.0,7,2,6,2009,171367.35477505918,173311.0876460768,165000.0
60.0,186641.26585577757,9364.0,177526.0560522696,162895.42864864864,176679.91456903127,177358.8269362577,177408.80608365018,2,136793.13513513515,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,7.0,1969.0,1969,170094.8115687993,176563.76987447697,159924.63513513515,164280.28502415458,2,2,149508.12223974764,178375.568627451,2,1,182896.38943028485,663.0,1352.0,1,4.0,1.0,2,7.0,7,2,3,2010,171367.35477505918,173311.0876460768,158000.0
60.0,186641.26585577757,8029.0,177526.0560522696,200291.10640495867,176679.91456903127,177358.8269362577,174008.3174904943,2,192380.29746835443,180544.67460317462,177573.58892733563,181533.3168032787,203636.7393258427,6.0,5.0,2005.0,2005,170094.8115687993,176563.76987447697,208407.1941747573,208990.51785714287,2,2,217630.31607418857,178375.568627451,4,1,182896.38943028485,728.0,1456.0,2,3.0,1.0,3,8.0,7,2,7,2008,171367.35477505918,173311.0876460768,176000.0
